temporada,categoria,competicion,grupo,jornada,cod_acta,equipo,rival,local_visitante,dorsal,jugador,status,tipo_participacion,minutos_jugados
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186943,C.D.BELVIS,A.C.U.D. CAMPORRAPADO,local,25,"PRESEDO VIDAL, ALESSANDRO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187162,C.F. SILLEDA,C.F. CIRE DE MELIDE,visitante,4,"FERNANDEZ TABOADA, XOSE MANUEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187162,C.F. SILLEDA,C.F. CIRE DE MELIDE,visitante,5,"LOPEZ DE LA FUENTE, ELOI",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187162,C.F. SILLEDA,C.F. CIRE DE MELIDE,visitante,6,"CALVIÑO PEREZ, ANXO",titular,titular sustituido,85
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187162,C.F. SILLEDA,C.F. CIRE DE MELIDE,visitante,7,"ESPIÑO RODRIGUEZ, AARON",titular,titular sustituido,46
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187162,C.F. SILLEDA,C.F. CIRE DE MELIDE,visitante,8,"SUAREZ PEON, DIEGO",titular,titular sustituido,69
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187162,C.F. SILLEDA,C.F. CIRE DE MELIDE,visitante,9,"FERNÁNDEZ GARCÍA, RUBÉN",titular,titular sustituido,73
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187162,C.F. SILLEDA,C.F. CIRE DE MELIDE,visitante,10,"CAMBEIRO COSTA, AIRAS",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187162,C.F. SILLEDA,C.F. CIRE DE MELIDE,visitante,11,"RIVERO MONTOTO, NUNO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187162,C.F. SILLEDA,C.F. CIRE DE MELIDE,visitante,13,"VILAR FERNANDEZ, AITOR",suplente,suplente no participa,0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187162,C.F. SILLEDA,C.F. CIRE DE MELIDE,visitante,14,"CURINI RODRÍGUEZ, ROBERTO",suplente,suplente participa,5
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187162,C.F. SILLEDA,C.F. CIRE DE MELIDE,visitante,15,"FERREIRO ESPANTOSO, DIEGO",suplente,suplente participa,17
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187162,C.F. SILLEDA,C.F. CIRE DE MELIDE,visitante,16,"JAR PENIDO, ALVARO",suplente,suplente participa,21
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187162,C.F. SILLEDA,C.F. CIRE DE MELIDE,visitante,17,"PICANS REY, HUGO",suplente,suplente participa,44
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187163,RODEIRO C.F.,LAMELA C.F.,local,13,"LÓPEZ GONZÁLEZ, IGNACIO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187163,RODEIRO C.F.,LAMELA C.F.,local,2,"VILLANUEVA PATAO, ROBERTO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187163,RODEIRO C.F.,LAMELA C.F.,local,4,"LAMAZARES CASERO, ALBERTO",titular,titular sustituido,35
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187163,RODEIRO C.F.,LAMELA C.F.,local,5,"CALVO DAFONTE, RAÚL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187163,RODEIRO C.F.,LAMELA C.F.,local,7,"OTERO ARIAS, JOSE L",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187163,RODEIRO C.F.,LAMELA C.F.,local,8,"CUÑARRO FERNÁNDEZ, PABLO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187163,RODEIRO C.F.,LAMELA C.F.,local,9,"ROMERO MONTOUTO, PABLO",titular,titular sustituido,63
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187163,RODEIRO C.F.,LAMELA C.F.,local,10,"GARCIA SA, JOSE ANTONIO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187163,RODEIRO C.F.,LAMELA C.F.,local,11,"CANGADO VILLAMARIN, CARLOS",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187163,RODEIRO C.F.,LAMELA C.F.,local,16,"BARCALA FERNANDEZ, RODRIGO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187163,RODEIRO C.F.,LAMELA C.F.,local,17,"GONZALEZ HERMIDA, DAVID",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187163,RODEIRO C.F.,LAMELA C.F.,local,3,"LÓPEZ MÉNDEZ, MARCOS",suplente,suplente participa,27
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187163,RODEIRO C.F.,LAMELA C.F.,local,19,"QUINTÁ GARCÍA, DAVID",suplente,suplente participa,55
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187163,LAMELA C.F.,RODEIRO C.F.,visitante,1,"MENDEZ ALONSO, DANIEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187163,LAMELA C.F.,RODEIRO C.F.,visitante,2,"GARCIA REY, ALEJANDRO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187163,LAMELA C.F.,RODEIRO C.F.,visitante,3,"CUIÑA IGLESIAS, DANIEL",titular,titular sustituido,67
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187163,LAMELA C.F.,RODEIRO C.F.,visitante,4,"SANIN CARBIA, ALBERTO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187163,LAMELA C.F.,RODEIRO C.F.,visitante,5,"PEITEADO MOLEDO, SERGIO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187163,LAMELA C.F.,RODEIRO C.F.,visitante,6,"LUGO PADIN, ESTEBAN",titular,titular sustituido,52
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187163,LAMELA C.F.,RODEIRO C.F.,visitante,9,"RIOS ALCAIDE, JUAN MANUEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187163,LAMELA C.F.,RODEIRO C.F.,visitante,10,"RIVEIRA MURCIA, HUGO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187163,LAMELA C.F.,RODEIRO C.F.,visitante,11,"ESPIÑO CUIÑA, LOIS",titular,titular sustituido,65
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187163,LAMELA C.F.,RODEIRO C.F.,visitante,17,"RODRIGUEZ VAZQUEZ, CARLOS",titular,titular sustituido,46
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187163,LAMELA C.F.,RODEIRO C.F.,visitante,21,"ABONJO BOUZAS, ALEJANDRO",titular,titular sustituido,52
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187163,LAMELA C.F.,RODEIRO C.F.,visitante,7,"CASTRO DOMINGUEZ, FRANCISCO",suplente,suplente participa,44
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187163,LAMELA C.F.,RODEIRO C.F.,visitante,8,"AGUIAR RODRIGUEZ, JULIAN",suplente,suplente participa,38
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187163,LAMELA C.F.,RODEIRO C.F.,visitante,12,"PORTELA RIVAS, XIAO",suplente,suplente participa,25
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187163,LAMELA C.F.,RODEIRO C.F.,visitante,14,"GARCIA CARRERA, MANUEL",suplente,suplente participa,38
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187163,LAMELA C.F.,RODEIRO C.F.,visitante,15,"GOMEZ SANTISO, ALEJANDRO",suplente,suplente participa,23
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187164,S.D.C. RECESENDE,A.C.U.D. CAMPORRAPADO,local,13,"FERREIRO DIEZ, BREIXO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187164,S.D.C. RECESENDE,A.C.U.D. CAMPORRAPADO,local,2,"ALDREY MÍGUEZ, MANUEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187164,S.D.C. RECESENDE,A.C.U.D. CAMPORRAPADO,local,3,"MARTINS TERRON, WAGNER RONALDO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187164,S.D.C. RECESENDE,A.C.U.D. CAMPORRAPADO,local,4,"MOIMENTA MOHAMMED, MIGUEL",titular,titular sustituido,67
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187164,S.D.C. RECESENDE,A.C.U.D. CAMPORRAPADO,local,5,"NUÑEZ BARRAL, SEBASTIAN",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187164,S.D.C. RECESENDE,A.C.U.D. CAMPORRAPADO,local,6,"CALVO CUTRIN, RAUL",titular,titular sustituido,76
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187164,S.D.C. RECESENDE,A.C.U.D. CAMPORRAPADO,local,7,"ROSENDE MARTINEZ, ALEJANDRO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187164,S.D.C. RECESENDE,A.C.U.D. CAMPORRAPADO,local,8,"NUÑEZ BARRAL, DAVID",titular,titular sustituido,61
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187164,S.D.C. RECESENDE,A.C.U.D. CAMPORRAPADO,local,9,"CEPEDA MENDOZA, ALEJANDRO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187164,S.D.C. RECESENDE,A.C.U.D. CAMPORRAPADO,local,10,"MIGUEZ REY, MICHAEL",titular,titular sustituido,61
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187164,S.D.C. RECESENDE,A.C.U.D. CAMPORRAPADO,local,11,"FRANCO SANMARTIN, CARLOS L",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187164,S.D.C. RECESENDE,A.C.U.D. CAMPORRAPADO,local,1,"IGLESIAS DURO, LUIS",suplente,suplente no participa,0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187164,S.D.C. RECESENDE,A.C.U.D. CAMPORRAPADO,local,12,"OTERO UZAL, DANIEL",suplente,suplente participa,29
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187164,S.D.C. RECESENDE,A.C.U.D. CAMPORRAPADO,local,14,"GARCIA DURAN, RUBEN",suplente,suplente participa,14
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187164,S.D.C. RECESENDE,A.C.U.D. CAMPORRAPADO,local,15,"VILAS CONSTANTINO, BORJA",suplente,suplente participa,23
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187164,S.D.C. RECESENDE,A.C.U.D. CAMPORRAPADO,local,16,"NOYA GOMEZ, DANIEL",suplente,suplente participa,29
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187164,A.C.U.D. CAMPORRAPADO,S.D.C. RECESENDE,visitante,13,"REY VALLADARES, IAGO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187164,A.C.U.D. CAMPORRAPADO,S.D.C. RECESENDE,visitante,5,"PARADA CASTIÑEIRAS, OSCAR",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187164,A.C.U.D. CAMPORRAPADO,S.D.C. RECESENDE,visitante,6,"LOPEZ CANICOBA, FABIAN",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187164,A.C.U.D. CAMPORRAPADO,S.D.C. RECESENDE,visitante,7,"VEIGA ROSENDE, IAGO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187164,A.C.U.D. CAMPORRAPADO,S.D.C. RECESENDE,visitante,8,"GARCIA CASAL, IVAN",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187164,A.C.U.D. CAMPORRAPADO,S.D.C. RECESENDE,visitante,10,"VILLAR MELLA, ROI",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187164,A.C.U.D. CAMPORRAPADO,S.D.C. RECESENDE,visitante,12,"MILLAN OCAMPO, JOSE ANTONIO",titular,titular sustituido,46
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187164,A.C.U.D. CAMPORRAPADO,S.D.C. RECESENDE,visitante,15,"GARCÍA CASAL, SANTIAGO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187164,A.C.U.D. CAMPORRAPADO,S.D.C. RECESENDE,visitante,17,"MÍGUEZ SANMARTÍN, MIGUEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187164,A.C.U.D. CAMPORRAPADO,S.D.C. RECESENDE,visitante,19,"VIEITES BOUZON, MARTIN",titular,titular sustituido,53
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187164,A.C.U.D. CAMPORRAPADO,S.D.C. RECESENDE,visitante,24,"PEREIRAS PEREIRO, RAFAEL",titular,titular sustituido,58
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187164,A.C.U.D. CAMPORRAPADO,S.D.C. RECESENDE,visitante,16,"TABOADA SEIJO, ALEJANDRO",suplente,suplente participa,37
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187164,A.C.U.D. CAMPORRAPADO,S.D.C. RECESENDE,visitante,23,"ALDREY GONTAD, XIAN",suplente,suplente participa,44
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187164,A.C.U.D. CAMPORRAPADO,S.D.C. RECESENDE,visitante,25,"SANMARTIN LAREO, MANUEL ANGEL",suplente,suplente participa,32
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187165,SOCIEDADE DEPORTIVA O PINO,C.D.BELVIS,local,13,"RODRIGUEZ COUSO, ADRIAN",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187165,SOCIEDADE DEPORTIVA O PINO,C.D.BELVIS,local,2,"GARCIA SENRA, DIEGO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187165,SOCIEDADE DEPORTIVA O PINO,C.D.BELVIS,local,4,"LAREO MERA, LUCAS",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187165,SOCIEDADE DEPORTIVA O PINO,C.D.BELVIS,local,5,"CENDON GONZALEZ, JOSE",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187165,SOCIEDADE DEPORTIVA O PINO,C.D.BELVIS,local,7,"VARELA LODEIRO, GABRIEL",titular,titular sustituido,65
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187165,SOCIEDADE DEPORTIVA O PINO,C.D.BELVIS,local,8,"PORTOS VILLAR, BORJA",titular,titular sustituido,57
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187165,SOCIEDADE DEPORTIVA O PINO,C.D.BELVIS,local,10,"VAZQUEZ CORRAL, JORGE",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187165,SOCIEDADE DEPORTIVA O PINO,C.D.BELVIS,local,11,"CEREIJO IGLESIAS, ALBERTO L",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187165,SOCIEDADE DEPORTIVA O PINO,C.D.BELVIS,local,20,"CANABAL CASTRO, ISMAEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187165,SOCIEDADE DEPORTIVA O PINO,C.D.BELVIS,local,21,"VILLAR VILLAR, IVAN",titular,titular sustituido,57
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187165,SOCIEDADE DEPORTIVA O PINO,C.D.BELVIS,local,23,"MALLO DUBRA, ALEJANDRO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187165,SOCIEDADE DEPORTIVA O PINO,C.D.BELVIS,local,3,"MAESTRE CALVO, DAVID RAFAEL",suplente,suplente no participa,0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187165,SOCIEDADE DEPORTIVA O PINO,C.D.BELVIS,local,6,"VEIGA MENDEZ, DARIO",suplente,suplente participa,33
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187165,SOCIEDADE DEPORTIVA O PINO,C.D.BELVIS,local,17,"VARELA SOUTO, OSCAR",suplente,suplente participa,33
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187165,SOCIEDADE DEPORTIVA O PINO,C.D.BELVIS,local,25,"GOMES DA FONSECA, RODRIGO",suplente,suplente participa,25
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187165,C.D.BELVIS,SOCIEDADE DEPORTIVA O PINO,visitante,13,"PRESEDO VIDAL, ALESSANDRO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187165,C.D.BELVIS,SOCIEDADE DEPORTIVA O PINO,visitante,2,"ALDREY RODRIGUEZ, PABLO C",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187165,C.D.BELVIS,SOCIEDADE DEPORTIVA O PINO,visitante,3,"BATISTA RAMOS, WALDIR F",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187165,C.D.BELVIS,SOCIEDADE DEPORTIVA O PINO,visitante,4,"VAZQUEZ POMAR, MARCOS",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187165,C.D.BELVIS,SOCIEDADE DEPORTIVA O PINO,visitante,5,"BAÑA TOME, ALEJANDRO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187165,C.D.BELVIS,SOCIEDADE DEPORTIVA O PINO,visitante,6,"SANTIAGO RIVAS, MARIO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187165,C.D.BELVIS,SOCIEDADE DEPORTIVA O PINO,visitante,9,"RAMOS CASTRO, ANDRÉS",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187165,C.D.BELVIS,SOCIEDADE DEPORTIVA O PINO,visitante,10,"RUZA VAZQUEZ, BRAIS",titular,titular sustituido,59
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187165,C.D.BELVIS,SOCIEDADE DEPORTIVA O PINO,visitante,15,"FRANCOS CREGO, JULIAN",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187165,C.D.BELVIS,SOCIEDADE DEPORTIVA O PINO,visitante,16,"IGLESIAS QUINTEIRO, JOSE RAMON",titular,titular sustituido,59
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187165,C.D.BELVIS,SOCIEDADE DEPORTIVA O PINO,visitante,19,"FARIÑAS FREIRE, OSCAR",titular,titular sustituido,59
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187165,C.D.BELVIS,SOCIEDADE DEPORTIVA O PINO,visitante,7,"MIGUEZ MEIJOMIL, MIGUEL",suplente,suplente participa,31
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187165,C.D.BELVIS,SOCIEDADE DEPORTIVA O PINO,visitante,22,"RODRIGUEZ VILAS, BRAIS",suplente,suplente participa,31
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187165,C.D.BELVIS,SOCIEDADE DEPORTIVA O PINO,visitante,26,"FERNANDEZ PEREZ, JESUS DE BELEN",suplente,suplente participa,31
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187166,C.D. SPORT TEAM ESTRADA,U.D. VAL DO ULLA,local,13,"FERREIRO TORRES, BORJA",titular,titular sustituido,64
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187166,C.D. SPORT TEAM ESTRADA,U.D. VAL DO ULLA,local,4,"VARELA MIRANDA, MATEO",titular,titular sustituido,46
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187166,C.D. SPORT TEAM ESTRADA,U.D. VAL DO ULLA,local,5,"MARQUE PASEIRO, SAMUEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187166,C.D. SPORT TEAM ESTRADA,U.D. VAL DO ULLA,local,6,"IGLESIAS PALLAS, FERNANDO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187166,C.D. SPORT TEAM ESTRADA,U.D. VAL DO ULLA,local,8,"CERVIÑO CARRACEDO, ANDRES",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187166,C.D. SPORT TEAM ESTRADA,U.D. VAL DO ULLA,local,10,"GOMEZ CORA, ADRIAN",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187166,C.D. SPORT TEAM ESTRADA,U.D. VAL DO ULLA,local,16,"LOPEZ PEDREIRA, SERGIO",titular,titular sustituido,64
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187166,C.D. SPORT TEAM ESTRADA,U.D. VAL DO ULLA,local,17,"FERNANDEZ GONZALEZ, IAGO JOSE",titular,titular sustituido,46
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187166,C.D. SPORT TEAM ESTRADA,U.D. VAL DO ULLA,local,18,"FUENTES CORREA, MANUEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187166,C.D. SPORT TEAM ESTRADA,U.D. VAL DO ULLA,local,22,"DA COSTA MORLAN, BRAIS",titular,titular sustituido,56
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187166,C.D. SPORT TEAM ESTRADA,U.D. VAL DO ULLA,local,25,"MIGUEZ VIDAL, DANIEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187166,C.D. SPORT TEAM ESTRADA,U.D. VAL DO ULLA,local,1,"TARRIO MEJUTO, ANGEL",suplente,suplente participa,26
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187166,C.D. SPORT TEAM ESTRADA,U.D. VAL DO ULLA,local,3,"FIGUEIRAS GARCIA, PAULO",suplente,suplente participa,34
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187166,C.D. SPORT TEAM ESTRADA,U.D. VAL DO ULLA,local,7,"ULLA COSTA, RICARDO",suplente,suplente participa,26
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187166,C.D. SPORT TEAM ESTRADA,U.D. VAL DO ULLA,local,9,"CHEDAS DURAN, ALFONSO",suplente,suplente participa,44
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187166,C.D. SPORT TEAM ESTRADA,U.D. VAL DO ULLA,local,11,"FORTES OTERO, RAFAEL",suplente,suplente participa,44
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187166,U.D. VAL DO ULLA,C.D. SPORT TEAM ESTRADA,visitante,13,"BAO RICO, DANIEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187166,U.D. VAL DO ULLA,C.D. SPORT TEAM ESTRADA,visitante,4,"DIEGUEZ LOUREIRO, RAMIRO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187166,U.D. VAL DO ULLA,C.D. SPORT TEAM ESTRADA,visitante,5,"TAIBO MERA, FRANCISCO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187166,U.D. VAL DO ULLA,C.D. SPORT TEAM ESTRADA,visitante,6,"SANJUAS CASAL, SERGIO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187166,U.D. VAL DO ULLA,C.D. SPORT TEAM ESTRADA,visitante,7,"FREIRIA LOPEZ, IGNACIO",titular,titular sustituido,52
